-173.752,-174.15,-174.549,-174.947,-175.346,-175.745,-176.143,-176.542,-176.941,-177.339,-177.738,-178.137,-178.535,-178.934,-179.332,-179.731,-180.13,-180.528,-180.927,-181.326,-181.724,-182.123,-182.522,-182.92,-183.319,-183.717,-184.116,-184.515
-186.508,-186.907,-187.305,-187.704,-188.102,-188.501,-188.9,-189.298,-189.697,-190.096,-190.494,-190.893,-191.292,-191.69,-192.089,-192.487,-192.886,-193.285,-193.683,-194.082,-194.481,-194.879,-195.278,-195.677,-196.075,-196.474,-196.872,-197.271
-199.264,-199.663,-200.062,-200.46,-200.859,-201.257,-201.656,-202.055,-202.453,-202.852,-203.251,-203.649,-204.048,-204.447,-204.845,-205.244,-205.642,-206.041,-206.44,-206.838,-207.237,-207.636,-208.034,-208.433,-208.831,-209.23,-209.629,-210.027
-212.021,-212.419,-212.818,-213.216,-213.615,-214.014,-214.412,-214.811,-215.21,-215.608,-216.007,-216.406,-216.804,-217.203,-217.601,-218,-218.399,-218.797,-219.196,-219.595,-219.993,-220.392,-220.791,-221.189,-221.588,-221.986,-222.385,-222.784
-224.777,-225.176,-225.574,-225.973,-226.371,-226.77,-227.169,-227.567,-227.966,-228.365,-228.763,-229.162,-229.561,-229.959,-230.358,-230.756,-231.155,-231.554,-231.952,-232.351,-232.75,-233.148,-233.547,-233.946,-234.344,-234.743,-235.141,-235.54
-237.533,-237.932,-238.331,-238.729,-239.128,-239.526,-239.925,-240.324,-240.722,-241.121,-241.52,-241.918,-242.317,-242.716,-243.114,-243.513,-243.911,-244.31,-244.709,-245.107,-245.506,-245.905,-246.303,-246.702,-247.101,-247.499,-247.898,-248.296
-250.29,-250.688,-251.087,-251.486,-251.884,-252.283,-252.681,-253.08,-253.479,-253.877,-254.276,-254.675,-255.073,-255.472,-255.87,-256.269,-256.668,-257.066,-257.465,-257.864,-258.262,-258.661,-259.06,-259.458,-259.857,-260.255,-260.654,-261.053
-263.046,-263.445,-263.843,-264.242,-264.64,-265.039,-265.438,-265.836,-266.235,-266.634,-267.032,-267.431,-267.83,-268.228,-268.627,-269.025,-269.424,-269.823,-270.221,-270.62,-271.019,-271.417,-271.816,-272.215,-272.613,-273.012,-273.41,-273.809
-275.802,-276.201,-276.6,-276.998,-277.397,-277.795,-278.194,-278.593,-278.991,-279.39,-279.789,-280.187,-280.586,-280.985,-281.383,-281.782,-282.18,-282.579,-282.978,-283.376,-283.775,-284.174,-284.572,-284.971,-285.37,-285.768,-286.167,-286.565
-288.559,-288.957,-289.356,-289.755,-290.153,-290.552,-290.95,-291.349,-291.748,-292.146,-292.545,-292.944,-293.342,-293.741,-294.14,-294.538,-294.937,-295.335,-295.734,-296.133,-296.531,-296.93,-297.329,-297.727,-298.126,-298.525,-298.923,-299.322
-301.315,-301.714,-302.112,-302.511,-302.909,-303.308,-303.707,-304.105,-304.504,-304.903,-305.301,-305.7,-306.099,-306.497,-306.896,-307.294,-307.693,-308.092,-308.49,-308.889,-309.288,-309.686,-310.085,-310.484,-310.882,-311.281,-311.679,-312.078
