-68.1785,-68.2591,-68.3398,-68.4204,-68.501,-68.5816,-68.6622,-68.7429,-68.8235,-68.9041,-68.9847,-69.0653,-69.146,-69.2266,-69.3072,-69.3878,-69.4684,-69.5491,-69.6297,-69.7103,-69.7909,-69.8715,-69.9521,-70.0328,-70.1134,-70.194,-70.2746,-70.3552
-70.7583,-70.839,-70.9196,-71.0002,-71.0808,-71.1614,-71.2421,-71.3227,-71.4033,-71.4839,-71.5645,-71.6452,-71.7258,-71.8064,-71.887,-71.9676,-72.0483,-72.1289,-72.2095,-72.2901,-72.3707,-72.4514,-72.532,-72.6126,-72.6932,-72.7738,-72.8545,-72.9351
-73.3382,-73.4188,-73.4994,-73.58,-73.6607,-73.7413,-73.8219,-73.9025,-73.9831,-74.0638,-74.1444,-74.225,-74.3056,-74.3862,-74.4669,-74.5475,-74.6281,-74.7087,-74.7893,-74.87,-74.9506,-75.0312,-75.1118,-75.1924,-75.2731,-75.3537,-75.4343,-75.5149
-75.918,-75.9986,-76.0793,-76.1599,-76.2405,-76.3211,-76.4017,-76.4824,-76.563,-76.6436,-76.7242,-76.8048,-76.8855,-76.9661,-77.0467,-77.1273,-77.2079,-77.2886,-77.3692,-77.4498,-77.5304,-77.611,-77.6917,-77.7723,-77.8529,-77.9335,-78.0141,-78.0948
-78.4979,-78.5785,-78.6591,-78.7397,-78.8203,-78.901,-78.9816,-79.0622,-79.1428,-79.2234,-79.3041,-79.3847,-79.4653,-79.5459,-79.6265,-79.7072,-79.7878,-79.8684,-79.949,-80.0296,-80.1103,-80.1909,-80.2715,-80.3521,-80.4327,-80.5134,-80.594,-80.6746
-81.0777,-81.1583,-81.2389,-81.3195,-81.4002,-81.4808,-81.5614,-81.642,-81.7226,-81.8033,-81.8839,-81.9645,-82.0451,-82.1257,-82.2064,-82.287,-82.3676,-82.4482,-82.5288,-82.6095,-82.6901,-82.7707,-82.8513,-82.9319,-83.0126,-83.0932,-83.1738,-83.2544
-83.6575,-83.7381,-83.8188,-83.8994,-83.98,-84.0606,-84.1412,-84.2219,-84.3025,-84.3831,-84.4637,-84.5443,-84.625,-84.7056,-84.7862,-84.8668,-84.9474,-85.0281,-85.1087,-85.1893,-85.2699,-85.3505,-85.4312,-85.5118,-85.5924,-85.673,-85.7536,-85.8343
-86.2374,-86.318,-86.3986,-86.4792,-86.5598,-86.6405,-86.7211,-86.8017,-86.8823,-86.9629,-87.0436,-87.1242,-87.2048,-87.2854,-87.366,-87.4467,-87.5273,-87.6079,-87.6885,-87.7691,-87.8498,-87.9304,-88.011,-88.0916,-88.1722,-88.2529,-88.3335,-88.4141
-88.8172,-88.8978,-88.9784,-89.0591,-89.1397,-89.2203,-89.3009,-89.3815,-89.4622,-89.5428,-89.6234,-89.704,-89.7846,-89.8653,-89.9459,-90.0265,-90.1071,-90.1877,-90.2684,-90.349,-90.4296,-90.5102,-90.5908,-90.6715,-90.7521,-90.8327,-90.9133,-90.9939
-91.397,-91.4777,-91.5583,-91.6389,-91.7195,-91.8001,-91.8808,-91.9614,-92.042,-92.1226,-92.2032,-92.2838,-92.3645,-92.4451,-92.5257,-92.6063,-92.6869,-92.7676,-92.8482,-92.9288,-93.0094,-93.09,-93.1707,-93.2513,-93.3319,-93.4125,-93.4931,-93.5738
-93.9769,-94.0575,-94.1381,-94.2187,-94.2993,-94.38,-94.4606,-94.5412,-94.6218,-94.7024,-94.7831,-94.8637,-94.9443,-95.0249,-95.1055,-95.1862,-95.2668,-95.3474,-95.428,-95.5086,-95.5893,-95.6699,-95.7505,-95.8311,-95.9117,-95.9924,-96.073,-96.1536
-96.5567,-96.6373,-96.7179,-96.7986,-96.8792,-96.9598,-97.0404,-97.121,-97.2017,-97.2823,-97.3629,-97.4435,-97.5241,-97.6048,-97.6854,-97.766,-97.8466,-97.9272,-98.0079,-98.0885,-98.1691,-98.2497,-98.3303,-98.411,-98.4916,-98.5722,-98.6528,-98.7334
-99.1365,-99.2172,-99.2978,-99.3784,-99.459,-99.5396,-99.6203,-99.7009,-99.7815,-99.8621,-99.9427,-100.023,-100.104,-100.185,-100.265,-100.346,-100.426,-100.507,-100.588,-100.668,-100.749,-100.83,-100.91,-100.991,-101.071,-101.152,-101.233,-101.313
-101.716,-101.797,-101.878,-101.958,-102.039,-102.119,-102.2,-102.281,-102.361,-102.442,-102.523,-102.603,-102.684,-102.764,-102.845,-102.926,-103.006,-103.087,-103.168,-103.248,-103.329,-103.409,-103.49,-103.571,-103.651,-103.732,-103.812,-103.893
-104.296,-104.377,-104.457,-104.538,-104.619,-104.699,-104.78,-104.861,-104.941,-105.022,-105.102,-105.183,-105.264,-105.344,-105.425,-105.506,-105.586,-105.667,-105.747,-105.828,-105.909,-105.989,-106.07,-106.15,-106.231,-106.312,-106.392,-106.473
-106.876,-106.957,-107.037,-107.118,-107.199,-107.279,-107.36,-107.44,-107.521,-107.602,-107.682,-107.763,-107.843,-107.924,-108.005,-108.085,-108.166,-108.247,-108.327,-108.408,-108.488,-108.569,-108.65,-108.73,-108.811,-108.892,-108.972,-109.053
-109.456,-109.536,-109.617,-109.698,-109.778,-109.859,-109.94,-110.02,-110.101,-110.181,-110.262,-110.343,-110.423,-110.504,-110.585,-110.665,-110.746,-110.826,-110.907,-110.988,-111.068,-111.149,-111.23,-111.31,-111.391,-111.471,-111.552,-111.633
-112.036,-112.116,-112.197,-112.278,-112.358,-112.439,-112.519,-112.6,-112.681,-112.761,-112.842,-112.923,-113.003,-113.084,-113.164,-113.245,-113.326,-113.406,-113.487,-113.567,-113.648,-113.729,-113.809,-113.89,-113.971,-114.051,-114.132,-114.212
-114.616,-114.696,-114.777,-114.857,-114.938,-115.019,-115.099,-115.18,-115.261,-115.341,-115.422,-115.502,-115.583,-115.664,-115.744,-115.825,-115.905,-115.986,-116.067,-116.147,-116.228,-116.309,-116.389,-116.47,-116.55,-116.631,-116.712,-116.792
-117.195,-117.276,-117.357,-117.437,-117.518,-117.598,-117.679,-117.76,-117.84,-117.921,-118.002,-118.082,-118.163,-118.243,-118.324,-118.405,-118.485,-118.566,-118.647,-118.727,-118.808,-118.888,-118.969,-119.05,-119.13,-119.211,-119.292,-119.372
-119.775,-119.856,-119.936,-120.017,-120.098,-120.178,-120.259,-120.34,-120.42,-120.501,-120.581,-120.662,-120.743,-120.823,-120.904,-120.985,-121.065,-121.146,-121.226,-121.307,-121.388,-121.468,-121.549,-121.629,-121.71,-121.791,-121.871,-121.952
-122.355,-122.436,-122.516,-122.597,-122.678,-122.758,-122.839,-122.919,-123,-123.081,-123.161,-123.242,-123.322,-123.403,-123.484,-123.564,-123.645,-123.726,-123.806,-123.887,-123.967,-124.048,-124.129,-124.209,-124.29,-124.371,-124.451,-124.532
-124.935,-125.016,-125.096,-125.177,-125.257,-125.338,-125.419,-125.499,-125.58,-125.66,-125.741,-125.822,-125.902,-125.983,-126.064,-126.144,-126.225,-126.305,-126.386,-126.467,-126.547,-126.628,-126.709,-126.789,-126.87,-126.95,-127.031,-127.112
-127.515,-127.595,-127.676,-127.757,-127.837,-127.918,-127.998,-128.079,-128.16,-128.24,-128.321,-128.402,-128.482,-128.563,-128.643,-128.724,-128.805,-128.885,-128.966,-129.047,-129.127,-129.208,-129.288,-129.369,-129.45,-129.53,-129.611,-129.691
-130.095,-130.175,-130.256,-130.336,-130.417,-130.498,-130.578,-130.659,-130.74,-130.82,-130.901,-130.981,-131.062,-131.143,-131.223,-131.304,-131.384,-131.465,-131.546,-131.626,-131.707,-131.788,-131.868,-131.949,-132.029,-132.11,-132.191,-132.271
-132.674,-132.755,-132.836,-132.916,-132.997,-133.077,-133.158,-133.239,-133.319,-133.4,-133.481,-133.561,-133.642,-133.722,-133.803,-133.884,-133.964,-134.045,-134.126,-134.206,-134.287,-134.367,-134.448,-134.529,-134.609,-134.69,-134.771,-134.851
-135.254,-135.335,-135.415,-135.496,-135.577,-135.657,-135.738,-135.819,-135.899,-135.98,-136.06,-136.141,-136.222,-136.302,-136.383,-136.464,-136.544,-136.625,-136.705,-136.786,-136.867,-136.947,-137.028,-137.108,-137.189,-137.27,-137.35,-137.431
-137.834,-137.915,-137.995,-138.076,-138.157,-138.237,-138.318,-138.398,-138.479,-138.56,-138.64,-138.721,-138.802,-138.882,-138.963,-139.043,-139.124,-139.205,-139.285,-139.366,-139.446,-139.527,-139.608,-139.688,-139.769,-139.85,-139.93,-140.011
