74.862,75.2212,75.5804,75.9396,76.2987,76.6579,77.0171,77.3763,77.7355,78.0947,78.4539,78.8131,79.1723,79.5314,79.8906,80.2498,80.609,80.9682,81.3274,81.6866,82.0458,82.405,82.7642,83.1233,83.4825,83.8417,84.2009,84.5601
86.356,86.7152,87.0744,87.4336,87.7928,88.152,88.5112,88.8704,89.2296,89.5888,89.9479,90.3071,90.6663,91.0255,91.3847,91.7439,92.1031,92.4623,92.8215,93.1806,93.5398,93.899,94.2582,94.6174,94.9766,95.3358,95.695,96.0542
97.8501,98.2093,98.5685,98.9277,99.2869,99.6461,100.005,100.364,100.724,101.083,101.442,101.801,102.16,102.52,102.879,103.238,103.597,103.956,104.316,104.675,105.034,105.393,105.752,106.111,106.471,106.83,107.189,107.548
109.344,109.703,110.063,110.422,110.781,111.14,111.499,111.858,112.218,112.577,112.936,113.295,113.654,114.014,114.373,114.732,115.091,115.45,115.81,116.169,116.528,116.887,117.246,117.606,117.965,118.324,118.683,119.042
120.838,121.197,121.557,121.916,122.275,122.634,122.993,123.353,123.712,124.071,124.43,124.789,125.149,125.508,125.867,126.226,126.585,126.944,127.304,127.663,128.022,128.381,128.74,129.1,129.459,129.818,130.177,130.536
132.332,132.691,133.051,133.41,133.769,134.128,134.487,134.847,135.206,135.565,135.924,136.283,136.643,137.002,137.361,137.72,138.079,138.439,138.798,139.157,139.516,139.875,140.234,140.594,140.953,141.312,141.671,142.03
143.826,144.186,144.545,144.904,145.263,145.622,145.981,146.341,146.7,147.059,147.418,147.777,148.137,148.496,148.855,149.214,149.573,149.933,150.292,150.651,151.01,151.369,151.729,152.088,152.447,152.806,153.165,153.524
155.32,155.68,156.039,156.398,156.757,157.116,157.476,157.835,158.194,158.553,158.912,159.272,159.631,159.99,160.349,160.708,161.067,161.427,161.786,162.145,162.504,162.863,163.223,163.582,163.941,164.3,164.659,165.019
166.814,167.174,167.533,167.892,168.251,168.61,168.97,169.329,169.688,170.047,170.406,170.766,171.125,171.484,171.843,172.202,172.562,172.921,173.28,173.639,173.998,174.357,174.717,175.076,175.435,175.794,176.153,176.513
178.309,178.668,179.027,179.386,179.745,180.104,180.464,180.823,181.182,181.541,181.9,182.26,182.619,182.978,183.337,183.696,184.056,184.415,184.774,185.133,185.492,185.852,186.211,186.57,186.929,187.288,187.647,188.007
189.803,190.162,190.521,190.88,191.239,191.599,191.958,192.317,192.676,193.035,193.395,193.754,194.113,194.472,194.831,195.19,195.55,195.909,196.268,196.627,196.986,197.346,197.705,198.064,198.423,198.782,199.142,199.501
201.297,201.656,202.015,202.374,202.733,203.093,203.452,203.811,204.17,204.529,204.889,205.248,205.607,205.966,206.325,206.685,207.044,207.403,207.762,208.121,208.48,208.84,209.199,209.558,209.917,210.276,210.636,210.995
212.791,213.15,213.509,213.868,214.227,214.587,214.946,215.305,215.664,216.023,216.383,216.742,217.101,217.46,217.819,218.179,218.538,218.897,219.256,219.615,219.975,220.334,220.693,221.052,221.411,221.77,222.13,222.489
224.285,224.644,225.003,225.362,225.722,226.081,226.44,226.799,227.158,227.518,227.877,228.236,228.595,228.954,229.313,229.673,230.032,230.391,230.75,231.109,231.469,231.828,232.187,232.546,232.905,233.265,233.624,233.983
235.779,236.138,236.497,236.856,237.216,237.575,237.934,238.293,238.652,239.012,239.371,239.73,240.089,240.448,240.808,241.167,241.526,241.885,242.244,242.603,242.963,243.322,243.681,244.04,244.399,244.759,245.118,245.477
247.273,247.632,247.991,248.35,248.71,249.069,249.428,249.787,250.146,250.506,250.865,251.224,251.583,251.942,252.302,252.661,253.02,253.379,253.738,254.098,254.457,254.816,255.175,255.534,255.893,256.253,256.612,256.971
258.767,259.126,259.485,259.845,260.204,260.563,260.922,261.281,261.641,262,262.359,262.718,263.077,263.436,263.796,264.155,264.514,264.873,265.232,265.592,265.951,266.31,266.669,267.028,267.388,267.747,268.106,268.465
270.261,270.62,270.979,271.339,271.698,272.057,272.416,272.775,273.135,273.494,273.853,274.212,274.571,274.931,275.29,275.649,276.008,276.367,276.726,277.086,277.445,277.804,278.163,278.522,278.882,279.241,279.6,279.959
