-28.7658,-28.5336,-28.3013,-28.0691,-27.8368,-27.6046,-27.3723,-27.14,-26.9078,-26.6755,-26.4433,-26.211,-25.9788,-25.7465,-25.5142,-25.282,-25.0497,-24.8175,-24.5852,-24.353,-24.1207,-23.8884,-23.6562,-23.4239,-23.1917,-22.9594,-22.7272,-22.4949
-21.3336,-21.1014,-20.8691,-20.6368,-20.4046,-20.1723,-19.9401,-19.7078,-19.4756,-19.2433,-19.011,-18.7788,-18.5465,-18.3143,-18.082,-17.8498,-17.6175,-17.3852,-17.153,-16.9207,-16.6885,-16.4562,-16.224,-15.9917,-15.7594,-15.5272,-15.2949,-15.0627
-13.9014,-13.6691,-13.4369,-13.2046,-12.9724,-12.7401,-12.5078,-12.2756,-12.0433,-11.8111,-11.5788,-11.3466,-11.1143,-10.882,-10.6498,-10.4175,-10.1853,-9.95301,-9.72075,-9.4885,-9.25624,-9.02398,-8.79172,-8.55947,-8.32721,-8.09495,-7.8627,-7.63044
-6.46915,-6.2369,-6.00464,-5.77238,-5.54013,-5.30787,-5.07561,-4.84335,-4.6111,-4.37884,-4.14658,-3.91433,-3.68207,-3.44981,-3.21755,-2.9853,-2.75304,-2.52078,-2.28853,-2.05627,-1.82401,-1.59175,-1.3595,-1.12724,-0.894983,-0.662726,-0.430469,-0.198212
0.963074,1.19533,1.42759,1.65985,1.8921,2.12436,2.35662,2.58887,2.82113,3.05339,3.28564,3.5179,3.75016,3.98242,4.21467,4.44693,4.67919,4.91144,5.1437,5.37596,5.60822,5.84047,6.07273,6.30499,6.53724,6.7695,7.00176,7.23402
8.3953,8.62756,8.85982,9.09207,9.32433,9.55659,9.78884,10.0211,10.2534,10.4856,10.7179,10.9501,11.1824,11.4146,11.6469,11.8792,12.1114,12.3437,12.5759,12.8082,13.0404,13.2727,13.505,13.7372,13.9695,14.2017,14.434,14.6662
15.8275,16.0598,16.292,16.5243,16.7566,16.9888,17.2211,17.4533,17.6856,17.9178,18.1501,18.3824,18.6146,18.8469,19.0791,19.3114,19.5436,19.7759,20.0082,20.2404,20.4727,20.7049,20.9372,21.1694,21.4017,21.634,21.8662,22.0985
23.2598,23.492,23.7243,23.9565,24.1888,24.421,24.6533,24.8856,25.1178,25.3501,25.5823,25.8146,26.0468,26.2791,26.5114,26.7436,26.9759,27.2081,27.4404,27.6726,27.9049,28.1372,28.3694,28.6017,28.8339,29.0662,29.2984,29.5307
30.692,30.9242,31.1565,31.3888,31.621,31.8533,32.0855,32.3178,32.55,32.7823,33.0146,33.2468,33.4791,33.7113,33.9436,34.1758,34.4081,34.6404,34.8726,35.1049,35.3371,35.5694,35.8016,36.0339,36.2662,36.4984,36.7307,36.9629
38.1242,38.3565,38.5887,38.821,39.0532,39.2855,39.5178,39.75,39.9823,40.2145,40.4468,40.679,40.9113,41.1436,41.3758,41.6081,41.8403,42.0726,42.3048,42.5371,42.7694,43.0016,43.2339,43.4661,43.6984,43.9306,44.1629,44.3952
45.5564,45.7887,46.021,46.2532,46.4855,46.7177,46.95,47.1822,47.4145,47.6468,47.879,48.1113,48.3435,48.5758,48.808,49.0403,49.2726,49.5048,49.7371,49.9693,50.2016,50.4338,50.6661,50.8984,51.1306,51.3629,51.5951,51.8274
