11.2419,11.29,11.3381,11.3862,11.4343,11.4824,11.5305,11.5786,11.6267,11.6748,11.7229,11.771,11.8192,11.8673,11.9154,11.9635,12.0116,12.0597,12.1078,12.1559,12.204,12.2521,12.3002,12.3483,12.3964,12.4445,12.4926,12.5407
12.7812,12.8293,12.8774,12.9255,12.9736,13.0217,13.0698,13.1179,13.166,13.2141,13.2622,13.3103,13.3584,13.4065,13.4546,13.5027,13.5508,13.5989,13.647,13.6951,13.7432,13.7913,13.8394,13.8875,13.9356,13.9837,14.0318,14.0799
14.3205,14.3686,14.4167,14.4648,14.5129,14.561,14.6091,14.6572,14.7053,14.7534,14.8015,14.8496,14.8977,14.9458,14.9939,15.042,15.0901,15.1382,15.1863,15.2344,15.2825,15.3306,15.3787,15.4268,15.4749,15.523,15.5711,15.6192
15.8597,15.9078,15.9559,16.004,16.0521,16.1002,16.1483,16.1964,16.2445,16.2926,16.3407,16.3888,16.4369,16.485,16.5331,16.5813,16.6294,16.6775,16.7256,16.7737,16.8218,16.8699,16.918,16.9661,17.0142,17.0623,17.1104,17.1585
17.399,17.4471,17.4952,17.5433,17.5914,17.6395,17.6876,17.7357,17.7838,17.8319,17.88,17.9281,17.9762,18.0243,18.0724,18.1205,18.1686,18.2167,18.2648,18.3129,18.361,18.4091,18.4572,18.5053,18.5534,18.6015,18.6496,18.6977
18.9383,18.9864,19.0345,19.0826,19.1307,19.1788,19.2269,19.275,19.3231,19.3712,19.4193,19.4674,19.5155,19.5636,19.6117,19.6598,19.7079,19.756,19.8041,19.8522,19.9003,19.9484,19.9965,20.0446,20.0927,20.1408,20.1889,20.237
20.4775,20.5256,20.5737,20.6218,20.6699,20.718,20.7661,20.8142,20.8623,20.9104,20.9585,21.0066,21.0547,21.1028,21.1509,21.199,21.2471,21.2952,21.3434,21.3915,21.4396,21.4877,21.5358,21.5839,21.632,21.6801,21.7282,21.7763
22.0168,22.0649,22.113,22.1611,22.2092,22.2573,22.3054,22.3535,22.4016,22.4497,22.4978,22.5459,22.594,22.6421,22.6902,22.7383,22.7864,22.8345,22.8826,22.9307,22.9788,23.0269,23.075,23.1231,23.1712,23.2193,23.2674,23.3155
23.556,23.6041,23.6522,23.7003,23.7485,23.7966,23.8447,23.8928,23.9409,23.989,24.0371,24.0852,24.1333,24.1814,24.2295,24.2776,24.3257,24.3738,24.4219,24.47,24.5181,24.5662,24.6143,24.6624,24.7105,24.7586,24.8067,24.8548
25.0953,25.1434,25.1915,25.2396,25.2877,25.3358,25.3839,25.432,25.4801,25.5282,25.5763,25.6244,25.6725,25.7206,25.7687,25.8168,25.8649,25.913,25.9611,26.0092,26.0573,26.1055,26.1536,26.2017,26.2498,26.2979,26.346,26.3941
26.6346,26.6827,26.7308,26.7789,26.827,26.8751,26.9232,26.9713,27.0194,27.0675,27.1156,27.1637,27.2118,27.2599,27.308,27.3561,27.4042,27.4523,27.5004,27.5485,27.5966,27.6447,27.6928,27.7409,27.789,27.8371,27.8852,27.9333
28.1738,28.2219,28.27,28.3181,28.3662,28.4143,28.4624,28.5106,28.5587,28.6068,28.6549,28.703,28.7511,28.7992,28.8473,28.8954,28.9435,28.9916,29.0397,29.0878,29.1359,29.184,29.2321,29.2802,29.3283,29.3764,29.4245,29.4726
29.7131,29.7612,29.8093,29.8574,29.9055,29.9536,30.0017,30.0498,30.0979,30.146,30.1941,30.2422,30.2903,30.3384,30.3865,30.4346,30.4827,30.5308,30.5789,30.627,30.6751,30.7232,30.7713,30.8194,30.8675,30.9157,30.9638,31.0119
31.2524,31.3005,31.3486,31.3967,31.4448,31.4929,31.541,31.5891,31.6372,31.6853,31.7334,31.7815,31.8296,31.8777,31.9258,31.9739,32.022,32.0701,32.1182,32.1663,32.2144,32.2625,32.3106,32.3587,32.4068,32.4549,32.503,32.5511
32.7916,32.8397,32.8878,32.9359,32.984,33.0321,33.0802,33.1283,33.1764,33.2245,33.2727,33.3208,33.3689,33.417,33.4651,33.5132,33.5613,33.6094,33.6575,33.7056,33.7537,33.8018,33.8499,33.898,33.9461,33.9942,34.0423,34.0904
34.3309,34.379,34.4271,34.4752,34.5233,34.5714,34.6195,34.6676,34.7157,34.7638,34.8119,34.86,34.9081,34.9562,35.0043,35.0524,35.1005,35.1486,35.1967,35.2448,35.2929,35.341,35.3891,35.4372,35.4853,35.5334,35.5815,35.6296
35.8702,35.9183,35.9664,36.0145,36.0626,36.1107,36.1588,36.2069,36.255,36.3031,36.3512,36.3993,36.4474,36.4955,36.5436,36.5917,36.6398,36.6879,36.736,36.7841,36.8322,36.8803,36.9284,36.9765,37.0246,37.0727,37.1208,37.1689
37.4094,37.4575,37.5056,37.5537,37.6018,37.6499,37.698,37.7461,37.7942,37.8423,37.8904,37.9385,37.9866,38.0348,38.0829,38.131,38.1791,38.2272,38.2753,38.3234,38.3715,38.4196,38.4677,38.5158,38.5639,38.612,38.6601,38.7082
38.9487,38.9968,39.0449,39.093,39.1411,39.1892,39.2373,39.2854,39.3335,39.3816,39.4297,39.4778,39.5259,39.574,39.6221,39.6702,39.7183,39.7664,39.8145,39.8626,39.9107,39.9588,40.0069,40.055,40.1031,40.1512,40.1993,40.2474
40.488,40.5361,40.5842,40.6323,40.6804,40.7285,40.7766,40.8247,40.8728,40.9209,40.969,41.0171,41.0652,41.1133,41.1614,41.2095,41.2576,41.3057,41.3538,41.4019,41.45,41.4981,41.5462,41.5943,41.6424,41.6905,41.7386,41.7867
42.0272,42.0753,42.1234,42.1715,42.2196,42.2677,42.3158,42.3639,42.412,42.4601,42.5082,42.5563,42.6044,42.6525,42.7006,42.7487,42.7968,42.845,42.8931,42.9412,42.9893,43.0374,43.0855,43.1336,43.1817,43.2298,43.2779,43.326
43.5665,43.6146,43.6627,43.7108,43.7589,43.807,43.8551,43.9032,43.9513,43.9994,44.0475,44.0956,44.1437,44.1918,44.2399,44.288,44.3361,44.3842,44.4323,44.4804,44.5285,44.5766,44.6247,44.6728,44.7209,44.769,44.8171,44.8652
45.1057,45.1538,45.202,45.2501,45.2982,45.3463,45.3944,45.4425,45.4906,45.5387,45.5868,45.6349,45.683,45.7311,45.7792,45.8273,45.8754,45.9235,45.9716,46.0197,46.0678,46.1159,46.164,46.2121,46.2602,46.3083,46.3564,46.4045
46.645,46.6931,46.7412,46.7893,46.8374,46.8855,46.9336,46.9817,47.0298,47.0779,47.126,47.1741,47.2222,47.2703,47.3184,47.3665,47.4146,47.4627,47.5108,47.5589,47.6071,47.6552,47.7033,47.7514,47.7995,47.8476,47.8957,47.9438
48.1843,48.2324,48.2805,48.3286,48.3767,48.4248,48.4729,48.521,48.5691,48.6172,48.6653,48.7134,48.7615,48.8096,48.8577,48.9058,48.9539,49.002,49.0501,49.0982,49.1463,49.1944,49.2425,49.2906,49.3387,49.3868,49.4349,49.483
49.7235,49.7716,49.8197,49.8678,49.9159,49.964,50.0122,50.0603,50.1084,50.1565,50.2046,50.2527,50.3008,50.3489,50.397,50.4451,50.4932,50.5413,50.5894,50.6375,50.6856,50.7337,50.7818,50.8299,50.878,50.9261,50.9742,51.0223
51.2628,51.3109,51.359,51.4071,51.4552,51.5033,51.5514,51.5995,51.6476,51.6957,51.7438,51.7919,51.84,51.8881,51.9362,51.9843,52.0324,52.0805,52.1286,52.1767,52.2248,52.2729,52.321,52.3692,52.4173,52.4654,52.5135,52.5616
52.8021,52.8502,52.8983,52.9464,52.9945,53.0426,53.0907,53.1388,53.1869,53.235,53.2831,53.3312,53.3793,53.4274,53.4755,53.5236,53.5717,53.6198,53.6679,53.716,53.7641,53.8122,53.8603,53.9084,53.9565,54.0046,54.0527,54.1008
